instructions.started,instructions.stopped,participant,session,age (years),date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,trials_nomax.thisRepN,trials_nomax.thisTrialN,trials_nomax.thisN,trials_nomax.thisIndex,trials_nomax.ran,language,word,letterColor,corrAns,congruent,__trial_min.started,__trial_min.stopped,resp_min.keys,resp_min.corr,resp_min.rt,resp_min.duration,trials_min.thisRepN,trials_min.thisTrialN,trials_min.thisN,trials_min.thisIndex,trials_min.ran,thanks.started,thanks.stopped
9.99999E-05,3.7416,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,3.7543,7.0052,left,1,2.7306,,0,0,0,0,1,EN,red,red,left,1,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,7.0062,8.2966,right,1,0.7635,,0,1,1,9,1,TR,yeşil,blue,right,0,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,8.2974,9.4629,right,1,0.6415,,0,2,2,3,1,EN,green,blue,right,0,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,9.4638,10.4885,right,1,0.5058,,0,3,3,4,1,EN,blue,blue,right,1,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,10.4899,12.5384,down,1,1.5276,,0,4,4,7,1,TR,kırmızı,green,down,0,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,12.5395,13.6132,right,1,0.5511,,0,5,5,10,1,TR,mavi,blue,right,1,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,13.6137,15.8382,down,1,1.7028,,0,6,6,1,1,EN,red,green,down,0,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,15.8389,17.055,down,1,0.6898,,0,7,7,8,1,TR,yeşil,green,down,1,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,17.0556,18.4969,left,1,0.9124,,0,8,8,5,1,EN,blue,red,left,0,,,,,,,,,,,,,
,,065828,001,30,2026-05-07_12h58.17.445,stroop_group,2026.1.3,MacIntel,111.1111111,18.4979,20.1968,down,1,1.172,,0,9,9,2,1,EN,green,green,down,1,,,,,,,,,,,,,
